Task,subject,trial,Split Half,Split OddEven,stimfile,condition,code,previous trial,current trial,correct_response_side,response_repetition,stimulus_TYPE_repetition,resp_1,resp_2,response,distractor,error,post-error,RT
Flanker,8,100,B2,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,983
Stroop,8,2,B1,Even,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1638
Stroop,8,3,B1,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2278
Stroop,8,4,B1,Even,incongruent_orange_red.jpg,2,incongruent_orange_red,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1155
Stroop,8,5,B1,Odd,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,827
Stroop,8,6,B1,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1045
Stroop,8,7,B1,Odd,incongruent_orange_green.jpg,999,incongruent_orange_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,1,1,0,952
Stroop,8,8,B1,Even,incongruent_orange_blue.jpg,2,incongruent_orange_blue,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,1,1653
Stroop,8,9,B1,Odd,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1248
Stroop,8,10,B1,Even,incongruent_blue_red.jpg,2,incongruent_blue_red,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1451
Stroop,8,11,B1,Odd,incongruent_red_green.jpg,2,incongruent_red_green,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1170
Stroop,8,12,B1,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1076
Stroop,8,13,B1,Odd,incongruent_orange_green.jpg,2,incongruent_orange_green,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,968
Stroop,8,14,B1,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,952
Stroop,8,15,B1,Odd,incongruent_orange_blue.jpg,2,incongruent_orange_blue,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1622
Stroop,8,16,B1,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1046
Stroop,8,17,B1,Odd,congruent_green.jpg,1,congruent_green,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1092
Stroop,8,18,B1,Even,incongruent_green_red.jpg,2,incongruent_green_red,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1140
Stroop,8,19,B1,Odd,incongruent_blue_red.jpg,2,incongruent_blue_red,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1154
Stroop,8,20,B1,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,983
Stroop,8,21,B1,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,858
Stroop,8,22,B1,Even,incongruent_red_orange.jpg,2,incongruent_red_orange,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1139
Stroop,8,23,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,827
Stroop,8,24,B1,Even,congruent_green.jpg,1,congruent_green,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,764
Stroop,8,25,B1,Odd,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1451
Stroop,8,27,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1045
Stroop,8,28,B1,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1123
Stroop,8,29,B1,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1014
Stroop,8,30,B1,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,890
Stroop,8,31,B1,Odd,incongruent_blue_red.jpg,2,incongruent_blue_red,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1280
Stroop,8,32,B1,Even,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1685
Stroop,8,33,B1,Odd,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1029
Stroop,8,34,B1,Even,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1076
Stroop,8,35,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1093
Stroop,8,36,B1,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,999
Stroop,8,37,B1,Odd,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1341
Stroop,8,38,B1,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,937
Stroop,8,39,B1,Odd,incongruent_green_orange.jpg,2,incongruent_green_orange,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1092
Stroop,8,40,B1,Even,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1201
Stroop,8,41,B1,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1451
Stroop,8,42,B1,Even,incongruent_orange_green.jpg,2,incongruent_orange_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1061
Stroop,8,43,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1014
Stroop,8,44,B1,Even,incongruent_green_orange.jpg,2,incongruent_green_orange,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1077
Stroop,8,45,B1,Odd,incongruent_red_orange.jpg,2,incongruent_red_orange,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1046
Stroop,8,46,B1,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1000
Stroop,8,47,B1,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1844
Stroop,8,48,B1,Even,incongruent_red_blue.jpg,2,incongruent_red_blue,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,875
Stroop,8,49,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1765
Stroop,8,50,B1,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,812
Stroop,8,52,B2,Even,incongruent_green_red.jpg,2,incongruent_green_red,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,875
Stroop,8,53,B2,Odd,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,844
Stroop,8,54,B2,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,781
Stroop,8,55,B2,Odd,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,985
Stroop,8,56,B2,Even,incongruent_blue_orange.jpg,2,incongruent_blue_orange,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,985
Stroop,8,57,B2,Odd,incongruent_blue_orange.jpg,2,incongruent_blue_orange,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,813
Stroop,8,58,B2,Even,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,969
Stroop,8,59,B2,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1047
Stroop,8,60,B2,Even,incongruent_green_red.jpg,2,incongruent_green_red,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1062
Stroop,8,61,B2,Odd,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,985
Stroop,8,62,B2,Even,incongruent_blue_green.jpg,999,incongruent_blue_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,1,1,0,1062
Stroop,8,63,B2,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,1,1156
Stroop,8,64,B2,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,984
Stroop,8,65,B2,Odd,incongruent_blue_orange.jpg,2,incongruent_blue_orange,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1219
Stroop,8,66,B2,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,859
Stroop,8,67,B2,Odd,incongruent_red_blue.jpg,2,incongruent_red_blue,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1468
Stroop,8,68,B2,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1265
Stroop,8,69,B2,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,891
Stroop,8,70,B2,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1046
Stroop,8,71,B2,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1374
Stroop,8,72,B2,Even,incongruent_red_green.jpg,2,incongruent_red_green,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1124
Stroop,8,73,B2,Odd,incongruent_orange_green.jpg,2,incongruent_orange_green,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,985
Stroop,8,74,B2,Even,incongruent_blue_red.jpg,2,incongruent_blue_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1188
Stroop,8,75,B2,Odd,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1140
Stroop,8,77,B2,Odd,incongruent_green_blue.jpg,2,incongruent_green_blue,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1265
Stroop,8,78,B2,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,985
Stroop,8,79,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1140
Stroop,8,80,B2,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,906
Stroop,8,81,B2,Odd,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1094
Stroop,8,82,B2,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,844
Stroop,8,83,B2,Odd,congruent_green.jpg,1,congruent_green,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1015
Stroop,8,84,B2,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1046
Stroop,8,85,B2,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,875
Stroop,8,86,B2,Even,congruent_green.jpg,1,congruent_green,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,953
Stroop,8,87,B2,Odd,incongruent_red_orange.jpg,2,incongruent_red_orange,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1578
Stroop,8,88,B2,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,859
Stroop,8,89,B2,Odd,incongruent_green_red.jpg,2,incongruent_green_red,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1094
Stroop,8,90,B2,Even,incongruent_blue_orange.jpg,2,incongruent_blue_orange,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,875
Stroop,8,91,B2,Odd,incongruent_red_orange.jpg,2,incongruent_red_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1000
Stroop,8,92,B2,Even,incongruent_blue_green.jpg,2,incongruent_blue_green,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1812
Stroop,8,93,B2,Odd,incongruent_orange_blue.jpg,2,incongruent_orange_blue,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1312
Stroop,8,94,B2,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,875
Stroop,8,95,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1219
Stroop,8,96,B2,Even,incongruent_orange_blue.jpg,2,incongruent_orange_blue,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1265
Stroop,8,97,B2,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1063
Stroop,8,98,B2,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1046
Stroop,8,99,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1063
Stroop,8,100,B2,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1047
Flanker,9,2,B1,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,3046
Flanker,9,3,B1,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1406
Flanker,9,4,B1,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,2171
Flanker,9,5,B1,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1406
Flanker,9,6,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1125
Flanker,9,7,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1547
Flanker,9,8,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1077
Flanker,9,9,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1109
Flanker,9,10,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1079
Flanker,9,11,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,984
Flanker,9,12,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1296
Flanker,9,13,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1297
Flanker,9,14,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1172
Flanker,9,15,B1,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1328
